Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DSG2	12296.4716555386	-0.102007999841308	0.107961233989479	-0.944857668552107	0.344731545533736	0.389068976633372
DSG3	1325.37401646291	-1.05701060240519	0.339519024273183	-3.11325883628453	0.00185033662433968	0.00287297737585786
DSN1	1187.91358242426	1.17521927317053	0.0831677581650397	14.130707609533	2.45663346072994e-45	5.31394417589169e-44
DSP	36084.461589239	0.68721253860605	0.168478548791537	4.07893196810686	4.52430731735389e-05	8.33358276922713e-05
DST	35041.724458566	-2.30794872925747	0.12157749270205	-18.9833552079707	2.34154298364572e-80	3.45082161767377e-78
DSTN	27220.2708787855	0.226786938562147	0.0818329897344345	2.77133878767132	0.00558263086982497	0.00821581952275034
DSTYK	2740.88297358808	0.0776061066282858	0.0652623882868941	1.18913985015578	0.234384639239196	0.273798901856647
DTD1	1127.66182906207	0.069266745251791	0.0906146381497783	0.764410107087763	0.444622887552037	0.490572230185283
DTL	1039.11724087945	3.2078110094779	0.166049002640737	19.3184599634019	3.75692492039413e-83	6.51021418348297e-81
DTNA	1361.43147304559	-0.583048136458661	0.174795130288667	-3.33560858071837	0.000851129086068145	0.00137825575664496
DTNB	1443.58450372678	0.0492389638946951	0.12906138335996	0.381515854028659	0.702820509393742	0.736348190328212
DTNBP1	849.690208270057	0.273153857604472	0.0647016834858483	4.22174266399447	2.42420782024032e-05	4.5726475020777e-05
DTWD1	1270.6383440025	-0.591417412219379	0.0695135178437088	-8.50794824611087	1.77038179463624e-17	8.20127806099263e-17
DTWD2	723.516123569299	0.184053911689916	0.0925163067334096	1.98942130515734	0.0466547199704851	0.0609627344393918
DTX1	887.017418842167	-2.65722574332376	0.170079921267691	-15.6233947165434	5.04467065285756e-55	1.74833871483321e-53
DTX2	1029.35250071871	0.762532570361462	0.0983555552920877	7.75281648399992	8.98764610857813e-15	3.46434102875015e-14
DTX3	1441.83297319855	0.167397084148018	0.10723076934653	1.56109188778692	0.118502071857458	0.145296568783163
DTX3L	5795.12823488024	0.928300142386529	0.0772816153593897	12.0119143223077	3.07640082859286e-33	3.54100472015188e-32
DTX4	1809.14535419154	-0.357781233827758	0.154516257520107	-2.315492489722	0.0205859950993667	0.0282107027654396
DTYMK	910.913334650053	1.01486207163164	0.0793668568872998	12.7869757154769	1.93872557206154e-37	2.76918148060131e-36
DULLARD	4510.41682245908	-0.140035323056115	0.0694450640276353	-2.01649066088251	0.043748693817338	0.0574176573288059
DUOX1	468.914361527051	0.121587664682495	0.209947918461959	0.579132508544138	0.56249976635941	0.605382119555114
DUOX2	59.607213495729	-0.4039962962139	0.220104670330735	-1.83547352996574	0.0664355576186205	0.0849171036790165
DUOXA1	71.7589039248295	0.195616648139097	0.215274124916682	0.908686300384715	0.363515737626041	0.408427478918778
DUS1L	3140.76997800289	0.651330917481675	0.0942900680701193	6.90773621032185	4.92448572969833e-12	1.57449747509353e-11
DUS2L	460.498626841426	0.285658884324397	0.0699959888649959	4.08107505810596	4.48278747319478e-05	8.25999949343404e-05
DUS3L	597.409834050471	0.0674195437898916	0.107887889535982	0.62490372255735	0.532034248996149	0.575777096453248
DUS4L	436.310057657596	0.516537025988089	0.0697822029485643	7.40213126216182	1.34015927579336e-13	4.79378464598558e-13
DUSP1	22386.7626478567	-1.88293663564088	0.157385432445095	-11.9638559070438	5.49497527370928e-33	6.2518228781473e-32
DUSP10	1316.82979464561	0.130993975092551	0.135491188019094	0.96680807813192	0.333639985396938	0.377903241612148
DUSP11	1363.45592146072	0.136109836395271	0.05430580928906	2.50635867832819	0.0121981809308263	0.017203569904141
DUSP12	736.854410152649	0.374678173047544	0.0589106510910617	6.36010918413347	2.01610388739727e-10	5.74038787212503e-10
DUSP13	11.9927524498464	3.75729505997599	0.334625953095947	11.2283432447891	2.95976186453326e-29	2.79792033712433e-28
DUSP14	1418.61622980933	-0.366046433938268	0.0910934448449874	-4.01836196403775	5.86041242897837e-05	0.000106589208295917
DUSP15	80.2592761670407	1.02150155982636	0.2139482067886	4.7745273267735	1.8012982406918e-06	3.74880189487514e-06
DUSP16	6013.02876188615	0.128347990427705	0.109544609376677	1.17165044595094	0.241337425853827	0.28117102831836
DUSP18	401.993210983709	0.0945530650858221	0.0598403301259105	1.5800892957454	0.114086418335074	0.140373652522299
DUSP19	261.154562071077	-0.515347586799721	0.085844820670145	-6.00324612220838	1.93411090074371e-09	5.1207177289838e-09
DUSP2	673.307625133402	-1.0187567282248	0.191397631306889	-5.32272380420067	1.02224896357563e-07	2.35429296138807e-07
DUSP22	2442.34818802158	-0.790797166424409	0.0842779071536595	-9.38320840101772	6.39951230273292e-21	3.71416670967226e-20
DUSP23	1374.74867474053	0.492139849958853	0.104029973271426	4.73075051816847	2.23691290200632e-06	4.62183956390693e-06
DUSP28	230.505289305243	0.275098033783943	0.0655945702898358	4.19391471837374	2.74181097959379e-05	5.14587209440781e-05
DUSP3	5539.45732300497	-0.50034173495298	0.0809148372246343	-6.18355980330209	6.26719755073556e-10	1.7208329823707e-09
DUSP4	2846.76357529119	0.389314595982262	0.197830107250542	1.96792389890996	0.0490767945416729	0.0639421608797521
DUSP5	3138.66849847327	0.607110286251235	0.145089058420971	4.18439745118286	2.85923482102652e-05	5.3579648119747e-05
DUSP6	7318.20511473075	-1.28729269603598	0.120203330978639	-10.7092930416774	9.20621393052462e-27	7.52580546762275e-26
DUSP7	1421.65318914967	-0.33544942237546	0.0744622775295497	-4.50495785926424	6.63861152309557e-06	1.31545947609568e-05
DUSP8	920.374105707154	-0.388687142569127	0.137499889804137	-2.82681784780189	0.00470130617082038	0.00698134447760303
DUSP9	39.3026145839577	-0.144684263334114	0.297899117614923	-0.48568208087524	0.627192590356229	0.667084848059313
DUT	2259.90120016439	0.106247438964597	0.0648299358893159	1.63886385983773	0.101241615864458	0.125627875398696
DVL1	2139.66520080295	0.119529136674162	0.122875997983524	0.972762285846818	0.330671460806662	0.374917908071632
DVL2	1509.02221113729	-0.212441219125325	0.0607188243871106	-3.4987702952039	0.000467409067120933	0.000774952537002418
DVL3	5814.80091295676	0.551197618589443	0.0577720925603643	9.54089758845957	1.41601362266065e-21	8.55849705470899e-21
DYM	2231.83067749178	0.026180431530928	0.061157741796388	0.428080415691121	0.668592574623554	0.705502965018657
DYNC1H1	28159.8475498213	-0.0418270393130917	0.0616231349614404	-0.678755459930174	0.497292819364412	0.542324807633415
DYNC1I1	157.465477333513	-0.66303612507169	0.177066864484247	-3.74455224585895	0.00018071577016298	0.000313120204340185
DYNC1I2	5968.04303181083	0.263242467627804	0.0527721010168272	4.98828855693779	6.09165346424132e-07	1.31949565216513e-06
DYNC1LI1	2488.62005420043	0.467562754469055	0.0697034717445902	6.70788330576007	1.97467739526446e-11	6.03696933810105e-11
DYNC1LI2	9091.57804570775	-0.448075176276391	0.0649045600057721	-6.90360086004039	5.07006286824352e-12	1.61907293174022e-11
DYNC2H1	1997.68975584488	-0.565191954350716	0.126782014181267	-4.45798213572021	8.27347951317338e-06	1.62694224271394e-05
DYNC2LI1	1175.02536757272	0.0679919418485594	0.0716251512419988	0.949274670553031	0.342480932621777	0.386805746061653
DYNLL1	8594.90645017253	0.518954761946551	0.0687756320960391	7.54561966398036	4.50141968074122e-14	1.65886625252649e-13
DYNLL2	4542.91190036508	0.313496476515292	0.0752580724166531	4.16561926778663	3.10508537369343e-05	5.80143261348006e-05
DYNLRB1	4883.81821973918	0.51863853160053	0.0828263633825957	6.26175664872317	3.80664667178924e-10	1.06092278839598e-09
DYNLRB2	62.9284594037915	0.4405721959945	0.19406877352435	2.27018591396014	0.0231963052953254	0.0315792573773622
DYNLT1	3170.10695117733	0.872923427463614	0.0773776641202436	11.2813359951924	1.62262794660685e-29	1.55924558744932e-28
DYNLT3	2482.72560892439	0.447854609003135	0.0882026200591137	5.0775658217747	3.82301084222138e-07	8.4220533628093e-07
DYRK1A	5404.73201249909	0.0458073977834261	0.0538657865052088	0.850398755042712	0.395103428067706	0.440278846526723
DYRK1B	1179.93355627296	0.50699019016302	0.090857759941752	5.58004281074116	2.40459393343367e-08	5.84974417406906e-08
DYRK2	2047.87651630431	0.41985376451481	0.0929283734732696	4.51803629852167	6.24157860230683e-06	1.23927792721955e-05
DYRK3	815.300939148304	-0.456907253650954	0.124879760232755	-3.65877747362227	0.000253421262936152	0.000432395574035942
DYRK4	769.427557884423	0.320410956285131	0.082519084569316	3.88287094988294	0.000103230361581158	0.000183294625804896
DYSF	1689.99037710961	-0.118277273604438	0.111531615301072	-1.06048202821376	0.288925361789543	0.331594333142135
DYX1C1	220.715280609301	0.821039359768134	0.117753405080264	6.97253178545867	3.11287297533117e-12	1.01105857771364e-11
DZIP1	807.313172102193	-0.632799456888441	0.119081437632646	-5.31400585572843	1.07241169820556e-07	2.46549935398797e-07
DZIP1L	222.760282038759	-1.15927348193884	0.113952414472205	-10.1733121435668	2.60883523719709e-24	1.84893136428589e-23
DZIP3	1444.01297924509	0.0829177244322473	0.0888361414329076	0.933378274819263	0.350624693388996	0.39506972419086
E2F1	568.518547138352	2.43441761167857	0.152667344616284	15.9458960774963	3.04244579237033e-57	1.1934409875594e-55
E2F2	345.340546924181	2.62358636551554	0.183805305104975	14.2737249287617	3.1907034415358e-46	7.20833847701692e-45
E2F3	1377.26702789169	0.997385921804418	0.0919957510264548	10.8416520401861	2.18489426538356e-27	1.84539891113194e-26
E2F4	2232.81696712867	-0.142243022499789	0.055487170424231	-2.56352993696129	0.0103613764932276	0.014748238218526
E2F5	499.111327237424	1.32257079081651	0.133756580972142	9.88789322517121	4.69810692669302e-23	3.10496429702524e-22
E2F6	1023.54018358372	0.196692255864456	0.0733214740993186	2.68260094713894	0.0073052100928218	0.0106034478970643
E2F7	184.994177460672	2.97046699118288	0.191866956265831	15.4819102204723	4.5962003612437e-54	1.51309986422655e-52
E2F8	219.7783035448	3.64726303392994	0.205921153740255	17.7119395831014	3.39180313175511e-70	2.58383302341287e-68
E4F1	986.561755407421	0.610381257966302	0.105037742262325	5.81106604940072	6.2076264067398e-09	1.58780309501833e-08
EAF1	2742.63380469811	0.842105196511245	0.0773420754582807	10.8880604964563	1.31408982405857e-27	1.12131398460928e-26
EAF2	210.128733799273	0.669389164894579	0.149791428904222	4.46880819410965	7.86566214364438e-06	1.55022655097023e-05
EAPP	2570.91257512732	0.177793894348811	0.0725623622729196	2.45022197155183	0.0142768172081675	0.0199566643520604
EARS2	2123.89965762399	0.798291836106059	0.0790515971105086	10.0983644263392	5.61711814539443e-24	3.90892921600727e-23
EBAG9	1759.6946912751	0.393414924003506	0.0759485095213032	5.1800216552394	2.21860143146739e-07	4.98505642245787e-07
EBF1	2919.52788087868	-2.91854064498199	0.164506128100661	-17.7412275073189	2.01485048200789e-70	1.56513188427499e-68
EBF2	210.126692820445	-2.2492441786941	0.196143331788973	-11.4673497089058	1.9246377946668e-30	1.92940962390978e-29
EBF3	897.350708395453	-2.72473152763296	0.168098502209159	-16.2091362613254	4.34634111530567e-59	1.82766541459347e-57
EBF4	774.536248576189	0.222179203392009	0.159927556658585	1.38924903271248	0.164757036323152	0.197225666574037
EBI3	96.6334725103653	0.291126263590987	0.159831503551752	1.82145732926001	0.0685373673877225	0.0874264476894512
EBNA1BP2	2756.5487107851	0.787883252647044	0.0656959126228484	11.992880853489	3.87200371424114e-33	4.4405546596268e-32
EBP	1457.07048048741	1.01555881810001	0.0923718789192909	10.9942422951832	4.07320073301296e-28	3.5743073098988e-27
EBPL	1321.24899372183	0.346181985646146	0.097863656196152	3.53739068313859	0.000404101429986561	0.000675745010546986
ECD	2012.43500574837	0.368185945713243	0.0670693185686414	5.48963301806066	4.0276969728077e-08	9.61003987958913e-08
ECE1	17059.1445703779	-0.313908604236295	0.0955821393840853	-3.28417637708328	0.00102280890220448	0.00164343525360326
ECE2	409.10780052	1.97604133407438	0.127296257343088	15.5231691435245	2.41807587651518e-54	8.04443850142782e-53
ECEL1	57.1043370602311	0.00126536527897515	0.291843864975663	0.00433576110664746	0.996540573992537	0.997054675385284
ECH1	7881.50287009224	-0.452493121696661	0.112594534772635	-4.01878406097055	5.84992529255433e-05	0.000106410741652197
ECHDC1	3455.68837283661	-1.2465391912685	0.108150899453846	-11.5259253280688	9.76573200782434e-31	9.99972909294689e-30
ECHDC2	2118.18252120204	-0.890955129813155	0.113053615801397	-7.88081941030805	3.25241085660189e-15	1.2941525813211e-14
ECHDC3	1687.59385320058	-1.632713344852	0.152570811857377	-10.7013479509977	1.00308281691653e-26	8.18293478528542e-26
ECHS1	8082.80643791842	-0.577563316519537	0.116693031934985	-4.94942420247788	7.44333579924221e-07	1.5988824713016e-06
ECM1	5092.65800327102	1.73068707861066	0.223203765622642	7.75384355090424	8.91521531497651e-15	3.43726235456882e-14
ECM2	5005.80641689297	-2.27699531388792	0.173481133004793	-13.1253195921023	2.35785930232457e-39	3.74055164369781e-38
ECSCR	486.942005536073	-1.74524302897282	0.127797464114614	-13.6563197170142	1.85105181208717e-42	3.42596666957778e-41
ECSIT	1569.02970858461	-0.103352489646985	0.100171276493857	-1.03175773799112	0.302185621887909	0.345452013306542
ECT2	2345.65726841544	2.05375475403684	0.113733050204814	18.0576776085613	6.86506571225955e-73	6.08175400093375e-71
ECT2L	39.408018907594	0.595998004522621	0.174070256441307	3.42389341354007	0.000617308276592672	0.00101125433342924
EDA	308.14509347034	-1.24104234808727	0.128612983868947	-9.64943282360864	4.94283468873451e-22	3.06141241974291e-21
EDA2R	356.599608202561	-0.859754624056855	0.141701205795	-6.06737690927392	1.300161926525e-09	3.48559221682637e-09
EDARADD	1127.36771951792	0.530994790603633	0.208215736835367	2.55021449710827	0.0107656660398471	0.0152967911139258
EDC3	2086.40106459401	0.203703110550197	0.0449636000041096	4.53040038012033	5.88720099169084e-06	1.17245860618809e-05
EDC4	2948.67896502131	0.0938883925492813	0.0628433640027376	1.49400647211043	0.135173927654253	0.164130104348957
EDEM1	4890.28437799826	0.453441527213421	0.0732642524833624	6.18912377924545	6.04995635791525e-10	1.66437128066932e-09
EDEM2	1584.8353573353	0.578662701837877	0.0592429135878121	9.76762732947226	1.55040354328547e-22	9.91415793757852e-22
EDEM3	5465.14516944043	0.77759151964046	0.0961060511155346	8.09097357153582	5.91896982699781e-16	2.47222650321468e-15
EDF1	7143.06156747099	0.322633745373605	0.09180994691766	3.51414804392557	0.00044116686616179	0.000734222724274962
EDIL3	1080.97634278862	1.00077314744443	0.173057968305669	5.78287817222482	7.34332451413623e-09	1.86739048965351e-08
EDN1	1253.44364541219	-1.1794518808928	0.162739742741929	-7.2474729345195	4.24619265325179e-13	1.46709491562505e-12
EDN2	220.474061562357	2.57799531176839	0.252477647395774	10.2107863343927	1.77421105937481e-24	1.26767259607075e-23
EDN3	353.330561316101	-3.20823755226562	0.367828302387935	-8.72210629643721	2.73073787367829e-18	1.33481108276606e-17
EDNRA	1942.28997318898	0.396741202850696	0.123792067891356	3.20490003607413	0.00135109395514495	0.00213974094392695
EDNRB	1818.52431494309	-1.90569782234875	0.141132636074671	-13.5028854795887	1.5036936899302e-41	2.64935707223568e-40
EEA1	3216.33966127944	-0.514474971365293	0.084658255453006	-6.07707976749981	1.22390889263692e-09	3.28731380139527e-09
EED	1067.70369533722	0.204827735298012	0.0614815433646707	3.3315321003427	0.000863693383865769	0.00139774024735009
EEF1A1	272962.546365922	-0.516357477520636	0.0683996927919383	-7.54911983437291	4.38209536819131e-14	1.61678198083783e-13
EEF1A1P9	17818.1169519804	-0.502320167520193	0.0677995429374817	-7.4089019742122	1.27349389665233e-13	4.56299142383789e-13
EEF1A2	2217.43678158015	3.61090966512942	0.272414703025996	13.2551937359447	4.21028232401568e-40	6.90144926896083e-39
EEF1B2	10313.9491813848	-0.446042719251886	0.0726338194359861	-6.14097844111026	8.20147157781844e-10	2.23289028505903e-09
EEF1D	15408.9588742646	0.222388965095166	0.106608119950788	2.08604152477152	0.0369748617888408	0.0490540632297014
EEF1E1	708.397265466799	0.548897937251107	0.0755261111674927	7.26765788369306	3.65773716214836e-13	1.26850356960452e-12
EEF1G	49966.9131323356	-0.360926011523646	0.0852540380993553	-4.23353567256276	2.30045672176663e-05	4.34962854263046e-05
EEF2	135872.577968655	-0.378983793870353	0.0890874863485683	-4.25406316199698	2.09926044650139e-05	3.98422701820799e-05
EEF2K	4635.78131373535	-0.392286414381864	0.0723297658701527	-5.42358197434375	5.84164066028847e-08	1.37569939623789e-07
EEFSEC	968.62182672994	0.194032920045843	0.069614168134975	2.7872619215909	0.0053155496651265	0.00784692966386255
EEPD1	1193.20810695886	-1.88216933625165	0.108394561125809	-17.3640569849912	1.5441605601497e-67	1.02310369214289e-65
EFCAB1	129.141198379743	-2.89688083626557	0.238512751931335	-12.1456014942947	6.05357598232016e-34	7.24270407171523e-33
EFCAB2	389.829183659028	0.0685451314713779	0.102754463935527	0.667076921489139	0.504723000772327	0.549387519788695
EFCAB4A	2280.50815685447	0.0552730807357699	0.175437994906242	0.315057640537383	0.752717889795031	0.78228487472338
EFCAB4B	507.758922354145	-0.151186017385771	0.193076115185666	-0.783038426272395	0.433604547262574	0.479219940130609
EFCAB6	168.650913374843	-0.382962665839875	0.16075300379469	-2.3823048826446	0.017204646688501	0.0238379820429639
EFCAB7	443.067023686813	-0.096146041516748	0.0762624410576595	-1.26072599019031	0.207407586622935	0.244714570404568
EFEMP1	15013.1499165606	-1.75595788235517	0.160059461683668	-10.9706596778736	5.2885131416262e-28	4.60743446023777e-27
EFEMP2	3167.89511424179	-0.493634431160157	0.118645314455293	-4.16058934502774	3.17427405077725e-05	5.92298278389617e-05
EFHA1	2500.03765800486	0.237429669776802	0.0701968286599341	3.38234182810481	0.000718706528339143	0.0011715198723775
EFHA2	282.257640905659	-2.30713611225624	0.132578078218899	-17.4020934927639	7.95420059513661e-68	5.42986100366707e-66
EFHB	43.5362317437211	-0.679208540278722	0.243342802349777	-2.79115935922542	0.00525196072616945	0.00775959605462064
EFHC1	1062.72535490082	-0.128953996818616	0.0961580229477546	-1.34106331292481	0.179899897373668	0.214214413779761
EFHC2	79.3572049752419	1.09235838458616	0.214938188636371	5.08219777749309	3.73092639098764e-07	8.23184248768492e-07
EFHD1	12918.6200093248	0.815477877110871	0.14653386855161	5.56511532228916	2.61979096998472e-08	6.34975158402845e-08
EFHD2	2332.2051402464	0.503399354504605	0.116244283396366	4.33052998217666	1.48750889684533e-05	2.8609010604164e-05
EFNA1	5337.74603774461	1.02294280211741	0.107220602785404	9.54054328686033	1.42085992535421e-21	8.584498146709e-21
EFNA3	989.091544469777	2.09225829044364	0.169300016542245	12.3582875724147	4.39417761187406e-35	5.50809115752322e-34
EFNA4	939.961304327025	1.32410703889003	0.136932740771819	9.66976218709073	4.05318832226339e-22	2.52527564811424e-21
EFNA5	1494.62311663597	-0.683570363648369	0.171824653770684	-3.97830199943635	6.94091771205604e-05	0.000125445652036002
EFNB1	1990.03191764188	-1.23841983945985	0.101922891057101	-12.1505564315875	5.69764920951118e-34	6.8272211538588e-33
EFNB2	3063.77588886932	-0.520583407394545	0.115965149929312	-4.4891366734909	7.15124060305215e-06	1.41260068983502e-05
EFNB3	568.866345484436	-1.05382824034079	0.177809061765483	-5.92674090891222	3.09005931688733e-09	8.074092024523e-09
EFR3A	7050.48047009174	0.771295269173318	0.0848502341909712	9.09007825997716	9.89677944053816e-20	5.31004814555449e-19
EFR3B	387.142686959795	1.17579535938951	0.151956574798654	7.73770638715348	1.01226280013919e-14	3.88378883099634e-14
EFS	2570.20158578354	-0.119602131951571	0.124617642848308	-0.959752802395388	0.337179641452302	0.381501454119348
EFTUD1	1922.86773308607	0.36669233490947	0.0504440414771096	7.2692893783276	3.61383503862649e-13	1.25355399745053e-12
EFTUD2	5078.70700423278	0.478146623587712	0.0516808058037525	9.25191889235199	2.20498001026173e-20	1.23080813386963e-19
EGF	1128.25224761544	-1.11845081782078	0.267776266221817	-4.1768108637914	2.95624636080721e-05	5.53383770935053e-05
EGFL6	818.945957677531	-1.88312628606328	0.307063027677591	-6.13270278843377	8.63984697564673e-10	2.3469723851675e-09
EGFL7	1820.8652631586	-1.13933276881756	0.145215024804846	-7.84583255313085	4.30090502912543e-15	1.69467694663366e-14
EGFL8	215.878677165009	-1.09515575945919	0.107942230851065	-10.1457580672966	3.46080916487478e-24	2.43414360931804e-23
EGFLAM	1323.85420573869	-1.75573555798326	0.124666174291605	-14.0834959279046	4.79764774033792e-45	1.01822486160685e-43
EGFR	3183.77317705928	-2.06100030743884	0.187381373538903	-10.9989604009971	3.86562644587604e-28	3.39972467512656e-27
EGLN1	4079.52308174295	-0.227858076081346	0.0886840927019179	-2.56932296581321	0.010189744150734	0.0145203393740218
EGLN2	3437.30551071701	0.395856364676269	0.106679398740382	3.71071049659398	0.000206678357984662	0.000355761500850574
EGLN3	2278.00848866415	2.07764507213313	0.203705429060489	10.1992621488561	1.99784479229649e-24	1.42166130549293e-23
EGOT	77.6790340564137	0.141122723288752	0.241815945884476	0.583595605213607	0.55949241765892	0.602433317450563
EGR1	51918.7067538083	-2.58596632540537	0.186654740023537	-13.8542762165015	1.19858921239408e-43	2.37742808682293e-42
EGR2	3375.35581138583	-2.08593191234825	0.177148609518144	-11.7750397139562	5.24923732571809e-32	5.70470181869391e-31
EGR3	4600.26480499561	-2.30834554281802	0.2134921105959	-10.8123224618229	3.00952716775312e-27	2.53240309009066e-26
EHBP1	4024.14777650831	-1.14549641864702	0.102563349972087	-11.1686720349791	5.80421306051575e-29	5.40937563541802e-28
EHBP1L1	2288.6970179247	-0.253710858726524	0.136213073392351	-1.86260285013708	0.0625181630659475	0.0801894349590797
EHD1	3376.95535910774	0.0896418708846939	0.0920099220632071	0.974263088964618	0.329925926745741	0.374207145137998
EHD2	13075.231383974	-1.90019139815288	0.138533238532993	-13.7165016733535	8.08744353390636e-43	1.53651683236349e-41
EHD3	1085.617173006	-0.424203515206152	0.108455798787186	-3.91130322167957	9.17994333321764e-05	0.000163698435396934
EHD4	3855.11163587328	-0.0939354645895133	0.0626232328890507	-1.50000982472333	0.133611857607381	0.16249617326938
EHF	9047.1562178007	-0.503144902060985	0.238032090578441	-2.11376920161603	0.0345349846728292	0.0460145478078448
EHHADH	1134.37331177427	-0.830752262898265	0.126624492510772	-6.5607549252574	5.35360458269251e-11	1.59014862807456e-10
EHMT1	3539.61863632707	0.278326576785457	0.0643505059462189	4.32516532221315	1.52417511029862e-05	2.92927694263241e-05
EHMT2	3603.84094853158	0.523947822944856	0.0736525249327381	7.11377951296772	1.1290747743968e-12	3.78897214672549e-12
EI24	7351.98823012806	0.201278184991491	0.0625175904415501	3.2195448284219	0.00128394284069172	0.00203912726909737
EID1	9390.71078515343	-0.38156501539219	0.0700633393669324	-5.44600098767596	5.15148503378564e-08	1.2175324864773e-07
EID2	708.705251405797	0.282116133862825	0.0716499021891799	3.9374252475313	8.23605767275214e-05	0.00014751748459976
EID2B	106.940699365165	-0.41913115805588	0.0779627971322693	-5.37604054078249	7.61416546297669e-08	1.77448592192139e-07
EID3	101.071455061294	-0.614563031313613	0.111318320234911	-5.52077169343485	3.37514079908395e-08	8.10208483190056e-08
EIF1	32053.5254096659	-0.456562770924074	0.0706388082472251	-6.46334192567595	1.02415514829377e-10	2.97748940513355e-10
EIF1AD	1534.10226877302	0.515690885612226	0.0556706598023313	9.26324364473636	1.98314177887145e-20	1.10894194010723e-19
EIF1AX	6201.04844278189	-0.129914740195874	0.0665038320507377	-1.95349254606499	0.0507612596718556	0.065978758965174
EIF1B	2093.4375343835	-0.482855612526783	0.057075030013586	-8.46001504356364	2.67343034654156e-17	1.2258599341266e-16
EIF2A	6376.44862079982	-0.174015122269354	0.059639426735668	-2.91778663535144	0.00352525478624149	0.00531146022589739
EIF2AK1	11321.1954703695	0.952217581399634	0.0516649458246517	18.4306315665444	7.46069957048036e-76	8.65057143580182e-74
EIF2AK2	1584.88374224934	0.799892116715122	0.0961126228020116	8.32244603669665	8.61663552453916e-17	3.80604273351423e-16
EIF2AK3	2783.58286861056	0.540102974988293	0.0645971163138343	8.36110039903784	6.21359384944754e-17	2.77569862356766e-16
EIF2AK4	4583.7234490213	0.080163808833956	0.0614244025790866	1.30508080612981	0.191865333752723	0.227551477733655
EIF2B1	3106.18669519921	0.0247878713060861	0.0497489705460266	0.498258979714021	0.618301516320584	0.658694542011842
EIF2B2	1357.22861658171	0.223611437644334	0.0585063523050806	3.82200271994937	0.000132372229368228	0.000232395645168958
EIF2B3	1682.61611327892	-0.34871088758876	0.0724419452067633	-4.81365991199535	1.48190915284739e-06	3.10823301173322e-06
EIF2B4	2090.5414763857	0.199480022676751	0.0527604099608911	3.78086566849303	0.000156283988220469	0.00027270578845287
EIF2B5	3185.94070238826	0.452515017775021	0.0565220298659412	8.00599374877892	1.18505746849429e-15	4.84374578037492e-15
EIF2C1	3038.08551496293	-0.0725428075684825	0.0471508691852555	-1.53852535111203	0.123920214902906	0.151468713185329
EIF2C2	687.72755292825	0.448246061581186	0.112044885785052	4.00059367672618	6.31837684206569e-05	0.000114601431357872
EIF2C3	482.260852004901	-0.00385154169597279	0.0763239914754372	-0.0504630539037296	0.959753390588427	0.965940210377132
EIF2C4	1306.66537075879	-0.606534007894171	0.0746193077892832	-8.12837891242515	4.35069423704285e-16	1.82949593130476e-15
EIF2S1	4692.12270804899	0.210872357057925	0.0534795605020119	3.9430458118666	8.04532796341291e-05	0.000144314385911794
EIF2S2	4247.29489403665	0.523332854855631	0.0662828993961462	7.89544301204872	2.89285833099586e-15	1.15428853799275e-14
EIF2S3	16120.6850498062	0.343608174423662	0.0703590768415581	4.88363676512463	1.04146853115426e-06	2.21362950098011e-06
EIF3A	17349.7297241552	-0.178350744055031	0.0640943719986601	-2.78262721817073	0.00539207210689798	0.00795542524828538
EIF3B	9994.74449536097	0.325688326666734	0.0640194917491558	5.08733071394664	3.63138278793254e-07	8.02118996818998e-07
EIF3C	788.053732446447	0.936143502504725	0.185790465732897	5.03870582815901	4.68690206386097e-07	1.02521512893638e-06
EIF3CL	25533.3319498627	0.214809742400159	0.0789427388971932	2.72108296977009	0.00650684277251477	0.00950939793139809
EIF3D	12457.695136985	-0.32302154678203	0.0653338232218588	-4.94417027586342	7.64688455334552e-07	1.63947957201503e-06
EIF3E	19716.2006437492	-0.269510206810202	0.081367501938656	-3.31225858467904	0.000925459616235813	0.00149279589693357
EIF3F	6868.33353094895	-0.344228785282222	0.0559053856848409	-6.15734568441698	7.39742646776397e-10	2.02166408960433e-09
EIF3G	5693.68456122838	-0.223405601422667	0.0896047372161265	-2.49323426822639	0.0126585296360097	0.0178082214140634
EIF3H	15200.6460739017	0.665168042392483	0.0826384019194346	8.04913970917498	8.33780269888408e-16	3.44726824223133e-15
EIF3I	9344.75646683537	0.242888295082786	0.055363362981498	4.38716656652447	1.14836846275033e-05	2.23260045482801e-05
EIF3J	4256.15540601715	0.199242122590429	0.0632716680531158	3.14899430852949	0.00163833386021492	0.00256400224709499
EIF3K	7575.59066278214	-0.199462169846871	0.0799125810868432	-2.496004598201	0.0125600973386091	0.0176823654077785
EIF3L	23592.483331353	-0.82803531193806	0.071599612213942	-11.5648016285879	6.21347277135684e-31	6.42072425501482e-30
EIF3M	7391.53369682688	0.19374406454729	0.0761647580445269	2.54374949151712	0.0109669705463834	0.0155617887650428
EIF4A1	24986.7386349557	0.275839805102735	0.0586202179021723	4.70554042571229	2.53194324217837e-06	5.20007983666459e-06
EIF4A2	22111.8102277216	-0.406759219559616	0.0705423655089453	-5.76616926048555	8.10936180759405e-09	2.05391144143833e-08
EIF4A3	4980.95772441244	0.936849335956155	0.0699295409647019	13.3970468421785	6.2917235483624e-41	1.06452992096702e-39
